sucursal,fecha_emision,dni_empleado,dni_admin,producto,categoria,familia,cantidad
sept2,,,,DIET AMERICANA,diet,,0
sept2,,,,DIET ANANA,diet,,0
sept2,,,,DIET BANANA,diet,,0
sept2,,,,DIET DULCE DE LECHE,diet,,0
sept2,,,,DIET DURAZNO,diet,,0
sept2,,,,DIET VAINILLA,diet,,0
sept2,,,,BOMBON ROCHER,helado,chocolate,0
sept2,,,,CHOCOLATE,helado,chocolate,0
sept2,,,,CHOCOLATE A LA CUBANA,helado,chocolate,0
sept2,,,,CHOCOLATE AMARGO,helado,chocolate,0
sept2,,,,CHOCOLATE BLANCO,helado,chocolate,0
sept2,,,,CHOCOLATE CON ALMENDRAS,helado,chocolate,0
sept2,,,,CHOCOLATE CON CEREZAS,helado,chocolate,0
sept2,,,,CHOCOLATE DUBAI,helado,chocolate,0
sept2,,,,CHOCOLATE SUIZO,helado,chocolate,0
sept2,,,,KINDOVO,helado,chocolate,0
sept2,,,,MARROC,helado,chocolate,0
sept2,,,,ALMENDRADO,helado,crema blanca,0
sept2,,,,AMERICANA,helado,crema blanca,0
sept2,,,,ARANDANO Y CASSIS,helado,crema blanca,0
sept2,,,,BANANA SPLIT,helado,crema blanca,0
sept2,,,,BANANINA,helado,crema blanca,0
sept2,,,,BISCUIT,helado,crema blanca,0
sept2,,,,CAYOTE CON NUEZ,helado,crema blanca,0
sept2,,,,CEREZA,helado,crema blanca,0
sept2,,,,COCOLECHE,helado,crema blanca,0
sept2,,,,CREMA DE CAFE,helado,crema blanca,0
sept2,,,,CREMA DE HIGO CON NUEZ,helado,crema blanca,0
sept2,,,,CREMA DEL CIELO,helado,crema blanca,0
sept2,,,,CREMA RUSA,helado,crema blanca,0
sept2,,,,DELICIA TELLO,helado,crema blanca,0
sept2,,,,FRUTILLA A LA CREMA,helado,crema blanca,0
sept2,,,,FRUTOS DEL BOSQUE,helado,crema blanca,0
sept2,,,,GRANIZADO,helado,crema blanca,0
sept2,,,,LEMON PIE,helado,crema blanca,0
sept2,,,,MANTECOL,helado,crema blanca,0
sept2,,,,MANZANAS AL OPORTO,helado,crema blanca,0
sept2,,,,MARACUYA,helado,crema blanca,0
sept2,,,,MENTA GRANIZADA,helado,crema blanca,0
sept2,,,,PANACOTTA,helado,crema blanca,0
sept2,,,,PISTACHO,helado,crema blanca,0
sept2,,,,SAMBAYON,helado,crema blanca,0
sept2,,,,TIRAMISU,helado,crema blanca,0
sept2,,,,TORTA BROWNIE,helado,crema blanca,0
sept2,,,,YOGUR GRIEGO,helado,crema blanca,0
sept2,,,,CREMA DON PEDRO,helado,crema vainilla,0
sept2,,,,CREMA FLAN,helado,crema vainilla,0
sept2,,,,KINOTOS AL WHISKY,helado,crema vainilla,0
sept2,,,,VAINILLA,helado,crema vainilla,0
sept2,,,,VAINILLA GRANIZADA,helado,crema vainilla,0
sept2,,,,CHOCOTORTA,helado,dulce de leche,0
sept2,,,,DOLCCINO,helado,dulce de leche,0
sept2,,,,DULCE DE LECHE,helado,dulce de leche,0
sept2,,,,DULCE DE LECHE BOMBON,helado,dulce de leche,0
sept2,,,,DULCE DE LECHE CON NUEZ,helado,dulce de leche,0
sept2,,,,DULCE DE LECHE GRANIZADO,helado,dulce de leche,0
sept2,,,,DULCE DE LECHE TENTACION,helado,dulce de leche,0
sept2,,,,ANANA,helado,frutas,0
sept2,,,,DURAZNO AL AGUA,helado,frutas,0
sept2,,,,FRUTILLA AL AGUA,helado,frutas,0
sept2,,,,LIMON,helado,frutas,0
sept2,,,,MANGO,helado,frutas,0
sept2,,,,Cheescake DL/ Oreo,minitortas,,0
sept2,,,,Dulccina,minitortas,,0
sept2,,,,Nutella,minitortas,,0
sept2,,,,Chancho,paletas,,0
sept2,,,,Clasica,paletas,,0
sept2,,,,Corazon,paletas,,0
sept2,,,,Cristal,paletas,,0
sept2,,,,Dona flan,paletas,,0
sept2,,,,Dubai,paletas,,0
sept2,,,,Hello Kitty,paletas,,0
sept2,,,,Pata,paletas,,0
sept2,,,,Tango,paletas,,0
sept2,,,,Vaca Aurora,paletas,,0
sept2,,,,chocolatin,paletas,,0
sept2,,,,Brownie,tartas,,0
sept2,,,,Cabsha,tartas,,0
sept2,,,,Cheescake Tarta,tartas,,0
sept2,,,,Higo,tartas,,0
sept2,,,,Imperial Tarta,tartas,,0
sept2,,,,Lemon Pie Tarta,tartas,,0
sept2,,,,Maracuya Tarta,tartas,,0
sept2,,,,Mousse,tartas,,0
sept2,,,,Rocher,tartas,,0
sept2,,,,Bomba,tortas,,0
sept2,,,,Chaja,tortas,,0
sept2,,,,Imperial,tortas,,0
sept2,,,,Maria Luisa,tortas,,0
sept2,,,,Selva Negra,tortas,,0
sept2,,,,Tropical,tortas,,0
sept2,,,,BOMBON,tortas heladas,,0
sept2,,,,CHOCOOREO,tortas heladas,,0
sept2,,,,CLASICA AM/CHOC,tortas heladas,,0
sept2,,,,CLASICA VAI/ DL,tortas heladas,,0
sept2,,,,DEL AMERICANA,tortas heladas,,0
sept2,,,,DEL DULCE D LECHE,tortas heladas,,0
sept2,,,,OMELETTE,tortas heladas,,0
sept2,,,,PRIMAVERA,tortas heladas,,0
sept2,,,,VERONA,tortas heladas,,0
sept3,,,,DIET AMERICANA,diet,,0
sept3,,,,DIET ANANA,diet,,0
sept3,,,,DIET BANANA,diet,,0
sept3,,,,DIET DULCE DE LECHE,diet,,0
sept3,,,,DIET DURAZNO,diet,,0
sept3,,,,DIET VAINILLA,diet,,0
sept3,,,,BOMBON ROCHER,helado,chocolate,0
sept3,,,,CHOCOLATE,helado,chocolate,0
sept3,,,,CHOCOLATE A LA CUBANA,helado,chocolate,0
sept3,,,,CHOCOLATE AMARGO,helado,chocolate,0
sept3,,,,CHOCOLATE BLANCO,helado,chocolate,0
sept3,,,,CHOCOLATE CON ALMENDRAS,helado,chocolate,0
sept3,,,,CHOCOLATE CON CEREZAS,helado,chocolate,0
sept3,,,,CHOCOLATE DUBAI,helado,chocolate,0
sept3,,,,CHOCOLATE SUIZO,helado,chocolate,0
sept3,,,,KINDOVO,helado,chocolate,0
sept3,,,,MARROC,helado,chocolate,0
sept3,,,,ALMENDRADO,helado,crema blanca,0
sept3,,,,AMERICANA,helado,crema blanca,0
sept3,,,,ARANDANO Y CASSIS,helado,crema blanca,0
sept3,,,,BANANA SPLIT,helado,crema blanca,0
sept3,,,,BANANINA,helado,crema blanca,0
sept3,,,,BISCUIT,helado,crema blanca,0
sept3,,,,CAYOTE CON NUEZ,helado,crema blanca,0
sept3,,,,CEREZA,helado,crema blanca,0
sept3,,,,COCOLECHE,helado,crema blanca,0
sept3,,,,CREMA DE CAFE,helado,crema blanca,0
sept3,,,,CREMA DE HIGO CON NUEZ,helado,crema blanca,0
sept3,,,,CREMA DEL CIELO,helado,crema blanca,0
sept3,,,,CREMA RUSA,helado,crema blanca,0
sept3,,,,DELICIA TELLO,helado,crema blanca,0
sept3,,,,FRUTILLA A LA CREMA,helado,crema blanca,0
sept3,,,,FRUTOS DEL BOSQUE,helado,crema blanca,0
sept3,,,,GRANIZADO,helado,crema blanca,0
sept3,,,,LEMON PIE,helado,crema blanca,0
sept3,,,,MANTECOL,helado,crema blanca,0
sept3,,,,MANZANAS AL OPORTO,helado,crema blanca,0
sept3,,,,MARACUYA,helado,crema blanca,0
sept3,,,,MENTA GRANIZADA,helado,crema blanca,0
sept3,,,,PANACOTTA,helado,crema blanca,0
sept3,,,,PISTACHO,helado,crema blanca,0
sept3,,,,SAMBAYON,helado,crema blanca,0
sept3,,,,TIRAMISU,helado,crema blanca,0
sept3,,,,TORTA BROWNIE,helado,crema blanca,0
sept3,,,,YOGUR GRIEGO,helado,crema blanca,0
sept3,,,,CREMA DON PEDRO,helado,crema vainilla,0
sept3,,,,CREMA FLAN,helado,crema vainilla,0
sept3,,,,KINOTOS AL WHISKY,helado,crema vainilla,0
sept3,,,,VAINILLA,helado,crema vainilla,0
sept3,,,,VAINILLA GRANIZADA,helado,crema vainilla,0
sept3,,,,CHOCOTORTA,helado,dulce de leche,0
sept3,,,,DOLCCINO,helado,dulce de leche,0
sept3,,,,DULCE DE LECHE,helado,dulce de leche,0
sept3,,,,DULCE DE LECHE BOMBON,helado,dulce de leche,0
sept3,,,,DULCE DE LECHE CON NUEZ,helado,dulce de leche,0
sept3,,,,DULCE DE LECHE GRANIZADO,helado,dulce de leche,0
sept3,,,,DULCE DE LECHE TENTACION,helado,dulce de leche,0
sept3,,,,ANANA,helado,frutas,0
sept3,,,,DURAZNO AL AGUA,helado,frutas,0
sept3,,,,FRUTILLA AL AGUA,helado,frutas,0
sept3,,,,LIMON,helado,frutas,0
sept3,,,,MANGO,helado,frutas,0
sept3,,,,Cheescake DL/ Oreo,minitortas,,0
sept3,,,,Dulccina,minitortas,,0
sept3,,,,Nutella,minitortas,,0
sept3,,,,Chancho,paletas,,0
sept3,,,,Clasica,paletas,,0
sept3,,,,Corazon,paletas,,0
sept3,,,,Cristal,paletas,,0
sept3,,,,Dona flan,paletas,,0
sept3,,,,Dubai,paletas,,0
sept3,,,,Hello Kitty,paletas,,0
sept3,,,,Pata,paletas,,0
sept3,,,,Tango,paletas,,0
sept3,,,,Vaca Aurora,paletas,,0
sept3,,,,chocolatin,paletas,,0
sept3,,,,Brownie,tartas,,0
sept3,,,,Cabsha,tartas,,0
sept3,,,,Cheescake Tarta,tartas,,0
sept3,,,,Higo,tartas,,0
sept3,,,,Imperial Tarta,tartas,,0
sept3,,,,Lemon Pie Tarta,tartas,,0
sept3,,,,Maracuya Tarta,tartas,,0
sept3,,,,Mousse,tartas,,0
sept3,,,,Rocher,tartas,,0
sept3,,,,Bomba,tortas,,0
sept3,,,,Chaja,tortas,,0
sept3,,,,Imperial,tortas,,0
sept3,,,,Maria Luisa,tortas,,0
sept3,,,,Selva Negra,tortas,,0
sept3,,,,Tropical,tortas,,0
sept3,,,,BOMBON,tortas heladas,,0
sept3,,,,CHOCOOREO,tortas heladas,,0
sept3,,,,CLASICA AM/CHOC,tortas heladas,,0
sept3,,,,CLASICA VAI/ DL,tortas heladas,,0
sept3,,,,DEL AMERICANA,tortas heladas,,0
sept3,,,,DEL DULCE D LECHE,tortas heladas,,0
sept3,,,,OMELETTE,tortas heladas,,0
sept3,,,,PRIMAVERA,tortas heladas,,0
sept3,,,,VERONA,tortas heladas,,0
yerba1,,,,DIET AMERICANA,diet,,0
yerba1,,,,DIET ANANA,diet,,0
yerba1,,,,DIET BANANA,diet,,0
yerba1,,,,DIET DULCE DE LECHE,diet,,0
yerba1,,,,DIET DURAZNO,diet,,0
yerba1,,,,DIET VAINILLA,diet,,0
yerba1,,,,BOMBON ROCHER,helado,chocolate,0
yerba1,,,,CHOCOLATE,helado,chocolate,0
yerba1,,,,CHOCOLATE A LA CUBANA,helado,chocolate,0
yerba1,,,,CHOCOLATE AMARGO,helado,chocolate,0
yerba1,,,,CHOCOLATE BLANCO,helado,chocolate,0
yerba1,,,,CHOCOLATE CON ALMENDRAS,helado,chocolate,0
yerba1,,,,CHOCOLATE CON CEREZAS,helado,chocolate,0
yerba1,,,,CHOCOLATE DUBAI,helado,chocolate,0
yerba1,,,,CHOCOLATE SUIZO,helado,chocolate,0
yerba1,,,,KINDOVO,helado,chocolate,0
yerba1,,,,MARROC,helado,chocolate,0
yerba1,,,,ALMENDRADO,helado,crema blanca,0
yerba1,,,,AMERICANA,helado,crema blanca,0
yerba1,,,,ARANDANO Y CASSIS,helado,crema blanca,0
yerba1,,,,BANANA SPLIT,helado,crema blanca,0
yerba1,,,,BANANINA,helado,crema blanca,0
yerba1,,,,BISCUIT,helado,crema blanca,0
yerba1,,,,CAYOTE CON NUEZ,helado,crema blanca,0
yerba1,,,,CEREZA,helado,crema blanca,0
yerba1,,,,COCOLECHE,helado,crema blanca,0
yerba1,,,,CREMA DE CAFE,helado,crema blanca,0
yerba1,,,,CREMA DE HIGO CON NUEZ,helado,crema blanca,0
yerba1,,,,CREMA DEL CIELO,helado,crema blanca,0
yerba1,,,,CREMA RUSA,helado,crema blanca,0
yerba1,,,,DELICIA TELLO,helado,crema blanca,0
yerba1,,,,FRUTILLA A LA CREMA,helado,crema blanca,0
yerba1,,,,FRUTOS DEL BOSQUE,helado,crema blanca,0
yerba1,,,,GRANIZADO,helado,crema blanca,0
yerba1,,,,LEMON PIE,helado,crema blanca,0
yerba1,,,,MANTECOL,helado,crema blanca,0
yerba1,,,,MANZANAS AL OPORTO,helado,crema blanca,0
yerba1,,,,MARACUYA,helado,crema blanca,0
yerba1,,,,MENTA GRANIZADA,helado,crema blanca,0
yerba1,,,,PANACOTTA,helado,crema blanca,0
yerba1,,,,PISTACHO,helado,crema blanca,0
yerba1,,,,SAMBAYON,helado,crema blanca,0
yerba1,,,,TIRAMISU,helado,crema blanca,0
yerba1,,,,TORTA BROWNIE,helado,crema blanca,0
yerba1,,,,YOGUR GRIEGO,helado,crema blanca,0
yerba1,,,,CREMA DON PEDRO,helado,crema vainilla,0
yerba1,,,,CREMA FLAN,helado,crema vainilla,0
yerba1,,,,KINOTOS AL WHISKY,helado,crema vainilla,0
yerba1,,,,VAINILLA,helado,crema vainilla,0
yerba1,,,,VAINILLA GRANIZADA,helado,crema vainilla,0
yerba1,,,,CHOCOTORTA,helado,dulce de leche,0
yerba1,,,,DOLCCINO,helado,dulce de leche,0
yerba1,,,,DULCE DE LECHE,helado,dulce de leche,0
yerba1,,,,DULCE DE LECHE BOMBON,helado,dulce de leche,0
yerba1,,,,DULCE DE LECHE CON NUEZ,helado,dulce de leche,0
yerba1,,,,DULCE DE LECHE GRANIZADO,helado,dulce de leche,0
yerba1,,,,DULCE DE LECHE TENTACION,helado,dulce de leche,0
yerba1,,,,ANANA,helado,frutas,0
yerba1,,,,DURAZNO AL AGUA,helado,frutas,0
yerba1,,,,FRUTILLA AL AGUA,helado,frutas,0
yerba1,,,,LIMON,helado,frutas,0
yerba1,,,,MANGO,helado,frutas,0
yerba1,,,,Cheescake DL/ Oreo,minitortas,,0
yerba1,,,,Dulccina,minitortas,,0
yerba1,,,,Nutella,minitortas,,0
yerba1,,,,Carita,paletas,,0
yerba1,,,,Chancho,paletas,,0
yerba1,,,,Clasica,paletas,,0
yerba1,,,,Corazon,paletas,,0
yerba1,,,,Cristal,paletas,,0
yerba1,,,,Dona Banana Split,paletas,,0
yerba1,,,,Dona flan,paletas,,0
yerba1,,,,Dubai,paletas,,0
yerba1,,,,Hello Kitty,paletas,,0
yerba1,,,,Pata,paletas,,0
yerba1,,,,Tango,paletas,,0
yerba1,,,,Torta,paletas,,0
yerba1,,,,Vaca Aurora,paletas,,0
yerba1,,,,chocolatin,paletas,,0
yerba1,,,,Brownie,tartas,,0
yerba1,,,,Cabsha,tartas,,0
yerba1,,,,Cheescake Tarta,tartas,,0
yerba1,,,,Higo,tartas,,0
yerba1,,,,Imperial Tarta,tartas,,0
yerba1,,,,Lemon Pie Tarta,tartas,,0
yerba1,,,,Maracuya Tarta,tartas,,0
yerba1,,,,Mousse,tartas,,0
yerba1,,,,Rocher,tartas,,0
yerba1,,,,Bomba,tortas,,0
yerba1,,,,Chaja,tortas,,0
yerba1,,,,Imperial,tortas,,0
yerba1,,,,Maria Luisa,tortas,,0
yerba1,,,,Selva Negra,tortas,,0
yerba1,,,,Tropical,tortas,,0
yerba1,,,,BOMBON,tortas heladas,,0
yerba1,,,,CHOCOOREO,tortas heladas,,0
yerba1,,,,CLASICA AM/CHOC,tortas heladas,,0
yerba1,,,,CLASICA VAI/ DL,tortas heladas,,0
yerba1,,,,DEL AMERICANA,tortas heladas,,0
yerba1,,,,DEL DULCE D LECHE,tortas heladas,,0
yerba1,,,,OMELETTE,tortas heladas,,0
yerba1,,,,PRIMAVERA,tortas heladas,,0
yerba1,,,,VERONA,tortas heladas,,0
yerba2,,,,DIET AMERICANA,diet,,0
yerba2,,,,DIET ANANA,diet,,0
yerba2,,,,DIET BANANA,diet,,0
yerba2,,,,DIET DULCE DE LECHE,diet,,0
yerba2,,,,DIET DURAZNO,diet,,0
yerba2,,,,DIET VAINILLA,diet,,0
yerba2,,,,BOMBON ROCHER,helado,chocolate,0
yerba2,,,,CHOCOLATE,helado,chocolate,0
yerba2,,,,CHOCOLATE A LA CUBANA,helado,chocolate,0
yerba2,,,,CHOCOLATE AMARGO,helado,chocolate,0
yerba2,,,,CHOCOLATE BLANCO,helado,chocolate,0
yerba2,,,,CHOCOLATE CON ALMENDRAS,helado,chocolate,0
yerba2,,,,CHOCOLATE CON CEREZAS,helado,chocolate,0
yerba2,,,,CHOCOLATE DUBAI,helado,chocolate,0
yerba2,,,,CHOCOLATE SUIZO,helado,chocolate,0
yerba2,,,,KINDOVO,helado,chocolate,0
yerba2,,,,MARROC,helado,chocolate,0
yerba2,,,,ALMENDRADO,helado,crema blanca,0
yerba2,,,,AMERICANA,helado,crema blanca,0
yerba2,,,,ARANDANO Y CASSIS,helado,crema blanca,0
yerba2,,,,BANANA SPLIT,helado,crema blanca,0
yerba2,,,,BANANINA,helado,crema blanca,0
yerba2,,,,BISCUIT,helado,crema blanca,0
yerba2,,,,CAYOTE CON NUEZ,helado,crema blanca,0
yerba2,,,,CEREZA,helado,crema blanca,0
yerba2,,,,COCOLECHE,helado,crema blanca,0
yerba2,,,,CREMA DE CAFE,helado,crema blanca,0
yerba2,,,,CREMA DE HIGO CON NUEZ,helado,crema blanca,0
yerba2,,,,CREMA DEL CIELO,helado,crema blanca,0
yerba2,,,,CREMA RUSA,helado,crema blanca,0
yerba2,,,,DELICIA TELLO,helado,crema blanca,0
yerba2,,,,FRUTILLA A LA CREMA,helado,crema blanca,0
yerba2,,,,FRUTOS DEL BOSQUE,helado,crema blanca,0
yerba2,,,,GRANIZADO,helado,crema blanca,0
yerba2,,,,LEMON PIE,helado,crema blanca,0
yerba2,,,,MANTECOL,helado,crema blanca,0
yerba2,,,,MANZANAS AL OPORTO,helado,crema blanca,0
yerba2,,,,MARACUYA,helado,crema blanca,0
yerba2,,,,MENTA GRANIZADA,helado,crema blanca,0
yerba2,,,,PANACOTTA,helado,crema blanca,0
yerba2,,,,PISTACHO,helado,crema blanca,0
yerba2,,,,SAMBAYON,helado,crema blanca,0
yerba2,,,,TIRAMISU,helado,crema blanca,0
yerba2,,,,TORTA BROWNIE,helado,crema blanca,0
yerba2,,,,YOGUR GRIEGO,helado,crema blanca,0
yerba2,,,,CREMA DON PEDRO,helado,crema vainilla,0
yerba2,,,,CREMA FLAN,helado,crema vainilla,0
yerba2,,,,KINOTOS AL WHISKY,helado,crema vainilla,0
yerba2,,,,VAINILLA,helado,crema vainilla,0
yerba2,,,,VAINILLA GRANIZADA,helado,crema vainilla,0
yerba2,,,,CHOCOTORTA,helado,dulce de leche,0
yerba2,,,,DOLCCINO,helado,dulce de leche,0
yerba2,,,,DULCE DE LECHE,helado,dulce de leche,0
yerba2,,,,DULCE DE LECHE BOMBON,helado,dulce de leche,0
yerba2,,,,DULCE DE LECHE CON NUEZ,helado,dulce de leche,0
yerba2,,,,DULCE DE LECHE GRANIZADO,helado,dulce de leche,0
yerba2,,,,DULCE DE LECHE TENTACION,helado,dulce de leche,0
yerba2,,,,ANANA,helado,frutas,0
yerba2,,,,DURAZNO AL AGUA,helado,frutas,0
yerba2,,,,FRUTILLA AL AGUA,helado,frutas,0
yerba2,,,,LIMON,helado,frutas,0
yerba2,,,,MANGO,helado,frutas,0
yerba2,,,,Cheescake DL/ Oreo,minitortas,,0
yerba2,,,,Dulccina,minitortas,,0
yerba2,,,,Nutella,minitortas,,0
yerba2,,,,Carita,paletas,,0
yerba2,,,,Chancho,paletas,,0
yerba2,,,,Clasica,paletas,,0
yerba2,,,,Corazon,paletas,,0
yerba2,,,,Cristal,paletas,,0
yerba2,,,,Dona Banana Split,paletas,,0
yerba2,,,,Dona flan,paletas,,0
yerba2,,,,Dubai,paletas,,0
yerba2,,,,Hello Kitty,paletas,,0
yerba2,,,,Pata,paletas,,0
yerba2,,,,Tango,paletas,,0
yerba2,,,,Torta,paletas,,0
yerba2,,,,Vaca Aurora,paletas,,0
yerba2,,,,chocolatin,paletas,,0
yerba2,,,,Brownie,tartas,,0
yerba2,,,,Cabsha,tartas,,0
yerba2,,,,Cheescake Tarta,tartas,,0
yerba2,,,,Higo,tartas,,0
yerba2,,,,Imperial Tarta,tartas,,0
yerba2,,,,Lemon Pie Tarta,tartas,,0
yerba2,,,,Maracuya Tarta,tartas,,0
yerba2,,,,Mousse,tartas,,0
yerba2,,,,Rocher,tartas,,0
yerba2,,,,Bomba,tortas,,0
yerba2,,,,Chaja,tortas,,0
yerba2,,,,Imperial,tortas,,0
yerba2,,,,Maria Luisa,tortas,,0
yerba2,,,,Selva Negra,tortas,,0
yerba2,,,,Tropical,tortas,,0
yerba2,,,,BOMBON,tortas heladas,,0
yerba2,,,,CHOCOOREO,tortas heladas,,0
yerba2,,,,CLASICA AM/CHOC,tortas heladas,,0
yerba2,,,,CLASICA VAI/ DL,tortas heladas,,0
yerba2,,,,DEL AMERICANA,tortas heladas,,0
yerba2,,,,DEL DULCE D LECHE,tortas heladas,,0
yerba2,,,,OMELETTE,tortas heladas,,0
yerba2,,,,PRIMAVERA,tortas heladas,,0
yerba2,,,,VERONA,tortas heladas,,0
yerba3,,,,DIET AMERICANA,diet,,0
yerba3,,,,DIET ANANA,diet,,0
yerba3,,,,DIET BANANA,diet,,0
yerba3,,,,DIET DULCE DE LECHE,diet,,0
yerba3,,,,DIET DURAZNO,diet,,0
yerba3,,,,DIET VAINILLA,diet,,0
yerba3,,,,BOMBON ROCHER,helado,chocolate,0
yerba3,,,,CHOCOLATE,helado,chocolate,0
yerba3,,,,CHOCOLATE A LA CUBANA,helado,chocolate,0
yerba3,,,,CHOCOLATE AMARGO,helado,chocolate,0
yerba3,,,,CHOCOLATE BLANCO,helado,chocolate,0
yerba3,,,,CHOCOLATE CON ALMENDRAS,helado,chocolate,0
yerba3,,,,CHOCOLATE CON CEREZAS,helado,chocolate,0
yerba3,,,,CHOCOLATE DUBAI,helado,chocolate,0
yerba3,,,,CHOCOLATE SUIZO,helado,chocolate,0
yerba3,,,,KINDOVO,helado,chocolate,0
yerba3,,,,MARROC,helado,chocolate,0
yerba3,,,,ALMENDRADO,helado,crema blanca,0
yerba3,,,,AMERICANA,helado,crema blanca,0
yerba3,,,,ARANDANO Y CASSIS,helado,crema blanca,0
yerba3,,,,BANANA SPLIT,helado,crema blanca,0
yerba3,,,,BANANINA,helado,crema blanca,0
yerba3,,,,BISCUIT,helado,crema blanca,0
yerba3,,,,CAYOTE CON NUEZ,helado,crema blanca,0
yerba3,,,,CEREZA,helado,crema blanca,0
yerba3,,,,COCOLECHE,helado,crema blanca,0
yerba3,,,,CREMA DE CAFE,helado,crema blanca,0
yerba3,,,,CREMA DE HIGO CON NUEZ,helado,crema blanca,0
yerba3,,,,CREMA DEL CIELO,helado,crema blanca,0
yerba3,,,,CREMA RUSA,helado,crema blanca,0
yerba3,,,,DELICIA TELLO,helado,crema blanca,0
yerba3,,,,FRUTILLA A LA CREMA,helado,crema blanca,0
yerba3,,,,FRUTOS DEL BOSQUE,helado,crema blanca,0
yerba3,,,,GRANIZADO,helado,crema blanca,0
yerba3,,,,LEMON PIE,helado,crema blanca,0
yerba3,,,,MANTECOL,helado,crema blanca,0
yerba3,,,,MANZANAS AL OPORTO,helado,crema blanca,0
yerba3,,,,MARACUYA,helado,crema blanca,0
yerba3,,,,MENTA GRANIZADA,helado,crema blanca,0
yerba3,,,,PANACOTTA,helado,crema blanca,0
yerba3,,,,PISTACHO,helado,crema blanca,0
yerba3,,,,SAMBAYON,helado,crema blanca,0
yerba3,,,,TIRAMISU,helado,crema blanca,0
yerba3,,,,TORTA BROWNIE,helado,crema blanca,0
yerba3,,,,YOGUR GRIEGO,helado,crema blanca,0
yerba3,,,,CREMA DON PEDRO,helado,crema vainilla,0
yerba3,,,,CREMA FLAN,helado,crema vainilla,0
yerba3,,,,KINOTOS AL WHISKY,helado,crema vainilla,0
yerba3,,,,VAINILLA,helado,crema vainilla,0
yerba3,,,,VAINILLA GRANIZADA,helado,crema vainilla,0
yerba3,,,,CHOCOTORTA,helado,dulce de leche,0
yerba3,,,,DOLCCINO,helado,dulce de leche,0
yerba3,,,,DULCE DE LECHE,helado,dulce de leche,0
yerba3,,,,DULCE DE LECHE BOMBON,helado,dulce de leche,0
yerba3,,,,DULCE DE LECHE CON NUEZ,helado,dulce de leche,0
yerba3,,,,DULCE DE LECHE GRANIZADO,helado,dulce de leche,0
yerba3,,,,DULCE DE LECHE TENTACION,helado,dulce de leche,0
yerba3,,,,ANANA,helado,frutas,0
yerba3,,,,DURAZNO AL AGUA,helado,frutas,0
yerba3,,,,FRUTILLA AL AGUA,helado,frutas,0
yerba3,,,,LIMON,helado,frutas,0
yerba3,,,,MANGO,helado,frutas,0
yerba3,,,,Cheescake DL/ Oreo,minitortas,,0
yerba3,,,,Dulccina,minitortas,,0
yerba3,,,,Nutella,minitortas,,0
yerba3,,,,Carita,paletas,,0
yerba3,,,,Chancho,paletas,,0
yerba3,,,,Clasica,paletas,,0
yerba3,,,,Corazon,paletas,,0
yerba3,,,,Cristal,paletas,,0
yerba3,,,,Dona Banana Split,paletas,,0
yerba3,,,,Dona flan,paletas,,0
yerba3,,,,Dubai,paletas,,0
yerba3,,,,Hello Kitty,paletas,,0
yerba3,,,,Pata,paletas,,0
yerba3,,,,Tango,paletas,,0
yerba3,,,,Torta,paletas,,0
yerba3,,,,Vaca Aurora,paletas,,0
yerba3,,,,chocolatin,paletas,,0
yerba3,,,,Brownie,tartas,,0
yerba3,,,,Cabsha,tartas,,0
yerba3,,,,Cheescake Tarta,tartas,,0
yerba3,,,,Higo,tartas,,0
yerba3,,,,Imperial Tarta,tartas,,0
yerba3,,,,Lemon Pie Tarta,tartas,,0
yerba3,,,,Maracuya Tarta,tartas,,0
yerba3,,,,Mousse,tartas,,0
yerba3,,,,Rocher,tartas,,0
yerba3,,,,Bomba,tortas,,0
yerba3,,,,Chaja,tortas,,0
yerba3,,,,Imperial,tortas,,0
yerba3,,,,Maria Luisa,tortas,,0
yerba3,,,,Selva Negra,tortas,,0
yerba3,,,,Tropical,tortas,,0
yerba3,,,,BOMBON,tortas heladas,,0
yerba3,,,,CHOCOOREO,tortas heladas,,0
yerba3,,,,CLASICA AM/CHOC,tortas heladas,,0
yerba3,,,,CLASICA VAI/ DL,tortas heladas,,0
yerba3,,,,DEL AMERICANA,tortas heladas,,0
yerba3,,,,DEL DULCE D LECHE,tortas heladas,,0
yerba3,,,,OMELETTE,tortas heladas,,0
yerba3,,,,PRIMAVERA,tortas heladas,,0
yerba3,,,,VERONA,tortas heladas,,0
yerba4,,,,DIET AMERICANA,diet,,0
yerba4,,,,DIET ANANA,diet,,0
yerba4,,,,DIET BANANA,diet,,0
yerba4,,,,DIET DULCE DE LECHE,diet,,0
yerba4,,,,DIET DURAZNO,diet,,0
yerba4,,,,DIET VAINILLA,diet,,0
yerba4,,,,BOMBON ROCHER,helado,chocolate,0
yerba4,,,,CHOCOLATE,helado,chocolate,0
yerba4,,,,CHOCOLATE A LA CUBANA,helado,chocolate,0
yerba4,,,,CHOCOLATE AMARGO,helado,chocolate,0
yerba4,,,,CHOCOLATE BLANCO,helado,chocolate,0
yerba4,,,,CHOCOLATE CON ALMENDRAS,helado,chocolate,0
yerba4,,,,CHOCOLATE CON CEREZAS,helado,chocolate,0
yerba4,,,,CHOCOLATE DUBAI,helado,chocolate,0
yerba4,,,,CHOCOLATE SUIZO,helado,chocolate,0
yerba4,,,,KINDOVO,helado,chocolate,0
yerba4,,,,MARROC,helado,chocolate,0
yerba4,,,,ALMENDRADO,helado,crema blanca,0
